id,name,type,sex,origin,genre,language,year,tracks,second year
GNBo,George Noah Booth,1,2,1,99,99,99,99,99
Grae,Graeme Hogg,1,2,1,99,99,99,99,99
Grah,Graham Edwards,1,2,1,99,99,99,99,99
GrahamGo,Graham Gouldman,1,2,1,99,99,99,99,99
GregKu,Greg Kurstin,1,2,2,99,99,99,99,99
GregWe,Greg Wells,1,2,7,99,99,99,99,99
GuyBe,Guy Berryman,1,2,1,99,99,99,99,99
GuyMa,Guy-Manuel de Homem-Christo,1,2,5,99,99,99,99,99
GwenGo,Gwen Gordy Fuqua,1,1,2,99,99,99,99,99
HarryRu,Harry Ruby,1,2,2,99,99,99,99,99
HarrySi,Harry Simeone,1,2,2,99,99,99,99,99
HarrySt,Harry Styles,1,2,1,99,99,99,99,99
HARV,HARV,1,2,2,99,99,99,99,99
Have,Haven Gillespie,1,2,2,99,99,99,99,99
HaWi,Håkan Wirenstrand,1,2,9,99,99,99,99,99
Haze,HazeBanga,1,2,2,99,99,99,99,99
HenryO,Henry Onorati,1,2,99,99,99,99,99,99
Herb,Herb Rooney J,1,2,2,99,99,99,99,99
Herv,Hervé,1,2,5,99,99,99,99,99
HisN,Hiss Noise,1,2,10,99,99,99,99,99
HitB,Hit-Boy,1,2,2,99,99,99,99,99
Hitmaka,Hitmaka,1,2,2,99,99,99,99,99
hitman,hitman Bang,1,2,10,99,99,99,99,99
HoSt,Homer Steinweiss,1,2,2,99,99,99,99,99
Hugh,Hugh Martin,1,2,2,99,99,99,99,99
Humb,Humberto Gatica,1,2,10,99,99,99,99,99
IDaP,IllaDaProducer,1,2,2,99,99,99,99,99
Imog,Imogen Heap,1,1,1,99,99,99,99,99
Infa,Infamous,1,2,2,99,99,99,99,99
InWr,Ina Wroldsen,1,1,10,99,99,99,99,99
Irvi,Irving Berlin,1,2,10,99,99,99,99,99
J.Fre,J. Fred Coots,1,2,2,99,99,99,99,99
JaAn,Jack Antonoff,1,2,2,99,99,99,99,99
JaBl,James Blake,1,2,1,99,99,99,99,99
JaBo,Janez Boncina,1,2,10,99,99,99,99,99
Jacknife,Jacknife Lee,1,2,10,99,99,99,99,99
Jaco,Jacob Luttrell,1,2,99,99,99,99,99,99
Jada,Jadakiss,1,2,2,99,99,99,99,99
JaFa,James Fauntleroy,1,2,2,99,99,99,99,99
JaHa,Jamie Hartman,1,2,1,99,99,99,99,99
JaHo,Jake Hooker,1,2,2,99,99,99,99,99
JaJe,Jakob Jerlstroem,1,2,9,99,99,99,99,99
JamesBa,James Bauer-Mein,1,2,1,99,99,99,99,99
JamesLo,James Lord Pierpont,1,2,2,99,99,99,99,99
Jamiex,Jamie xx,1,2,1,99,99,99,99,99
JannAr,Jann Arden,1,1,7,99,99,99,99,99
JaSc,Jamie Scott,1,2,1,99,99,99,99,99
JaSw,Jahaan Sweet,1,2,2,99,99,99,99,99
JaTo,Jake Torrey,1,2,2,99,99,99,99,99
JayLi,Jay Livingston,1,2,2,99,99,99,99,99
JayW.J,Jay W. Johnson,1,2,2,99,99,99,99,99
JAYZ,JAY-Z,1,2,2,99,99,99,99,99
JBo,J-Bo,1,2,2,99,99,99,99,99
JeAt,Jérôme Attal,1,2,5,99,99,99,99,99
JeBh,Jeff Bhasker,1,2,2,99,99,99,99,99
JeffBa,Jeff Barry,1,2,2,99,99,99,99,99
JeffLy,Jeff Lynne,1,2,1,99,99,99,99,99
JeffSi,Jeff Silverman,1,2,2,99,99,99,99,99
JeMa,Jean Matyka,1,2,2,99,99,99,99,99
Jepp,Jeppe Laursen,1,2,10,99,99,99,99,99
JeRe,Jessie Reyez,1,1,7,99,99,99,99,99
JeRu,Jeremy Ruzumna,1,2,2,99,99,99,99,99
JeRv,Jeremy Reeves,1,2,2,99,99,99,99,99
JeWa,Jessie Ware,1,1,1,99,99,99,99,99
JHar,JHart,1,2,1,99,99,99,99,99
jhop,j-hope,1,2,10,99,99,99,99,99
JiGi,Jimmy Giannos,1,2,2,99,99,99,99,99
JimI,Jim Irvin,1,2,1,99,99,99,99,99
Jimm,Jimmy Joker,1,2,10,99,99,99,99,99
JimmieGr,Jimmie Grier,1,2,2,99,99,99,99,99
JimmyVa,Jimmy Van Heusen,1,2,2,99,99,99,99,99
JimVa,Jim Vallance,1,2,7,99,99,99,99,99
JiNa,Jimmy Napes,1,2,1,99,99,99,99,99
JINB,JINBO,1,2,10,99,99,99,99,99
JiWa,Jim Walters,1,2,2,99,99,99,99,99
JoanJa,Joan Javits,1,1,2,99,99,99,99,99
JoanJe,Joan Jett,1,1,2,99,99,99,99,99
JoCo,Jonny Coffer,1,2,1,99,99,99,99,99
JoelLi,Joel Little,1,2,10,99,99,99,99,99
JoeWa,Joe Walsh,1,2,2,99,99,99,99,99
JoeyCh,Joey Chavez,1,2,2,99,99,99,99,99
JoFl,Johnny Flippin,1,2,2,99,99,99,99,99
JohanCa,Johan Carlsson,1,2,9,99,99,99,99,99
JohnFr,John Freeman Young,1,2,2,99,99,99,99,99
JohnHe,John Henry Hopkins Jr.,1,2,2,99,99,99,99,99
JohnHi,John Hill,1,2,2,99,99,99,99,99
JohnLe,John Legend,1,2,2,99,99,99,99,99
JohnMa,John Mayer,1,2,2,99,99,99,99,99
JohnMe,John Meredith Wicks,1,2,2,99,99,99,99,99
JohnnyMa,Johnny Marks,1,2,2,99,99,99,99,99
JohnnyMc,Johnny McDaid,1,2,1,99,99,99,99,99
JohnnyMo,Johnny Moore,1,2,2,99,99,99,99,99
JohnnyRi,Johnny Richards,1,2,2,99,99,99,99,99
JohnWi,John Wilson,1,2,2,99,99,99,99,99
JoIn,Jon Ingoldsby,1,2,2,99,99,99,99,99
JoLu,Joyner Lucas,1,2,2,99,99,99,99,99
Jonatha,Jonatha Brooke,1,1,2,99,99,99,99,99
JonBe,Jon Bellion,1,2,2,99,99,99,99,99
JonHo,Jon Hopkins,1,2,1,99,99,99,99,99
JonK,Jon Keep,1,2,1,99,99,99,99,99
JonnyBu,Jonny Buckland,1,2,1,99,99,99,99,99
JonnyGr,Jonny Griffen,1,2,1,99,99,99,99,99
Jóns,Jónsi,1,2,10,99,99,99,99,99
JordanUl,Jordan Ullman,1,2,7,99,99,99,99,99
JoRy,John Ryan,1,2,2,99,99,99,99,99
JoSc,Joe Scott,1,2,2,99,99,99,99,99
JoseF,José Feliciano,1,2,10,99,99,99,99,99
JosefMy,Josef Myrow,1,2,10,99,99,99,99,99
JosephMod,Joseph Modeliste,1,2,2,99,99,99,99,99
JosephMoh,Joseph Mohr,1,2,10,99,99,99,99,99
Josh,Joshua Lopez,1,2,99,99,99,99,99,99
JoshMo,Josh Mosser,1,2,99,99,99,99,99,99
JoYi,Jonathan Yip,1,2,2,99,99,99,99,99
JRCo,John Richard Cornwall,1,2,8,99,99,99,99,99
JRoc,J-Roc,1,2,2,99,99,99,99,99
JuBl,Just Blaze,1,2,2,99,99,99,99,99
JuBu,Julian Bunetta,1,2,2,99,99,99,99,99
Juic,Juicy J,1,2,2,99,99,99,99,99
Jule,Jule Styne,1,2,1,99,99,99,99,99
JulianCa,Julian Casablancas,1,2,2,99,99,99,99,99
JulienAr,Julien Arias,1,2,5,99,99,99,99,99
JuMi,Julia Michaels,1,1,2,99,99,99,99,99
JuPa,Justin Paul,1,2,2,99,99,99,99,99
JustinBi,Justin Bieber,1,2,7,99,99,99,99,99
JustinPa,Justin Parker,1,2,1,99,99,99,99,99
JustinTi,Justin Timberlake,1,2,2,99,99,99,99,99
JusV,Justin Vernon,1,2,2,99,99,99,99,99
Juve,Juvenile,1,2,2,99,99,99,99,99
KaLa,Katia Landreas,1,1,5,99,99,99,99,99
Kand,Kandi,1,1,2,99,99,99,99,99
KASS,KASS,1,2,10,99,99,99,99,99
Kath,Katherine Kennicott Davis,1,1,2,99,99,99,99,99
KatyPe,Katy Perry,1,1,2,99,99,99,99,99
Kave,Kaveh Rastegar,1,2,7,99,99,99,99,99
KayGe,Kay Gee,1,2,2,99,99,99,99,99
KAYT,KAYTRANADA,1,2,10,99,99,99,99,99
KeBr,Kevin Briggs,1,2,2,99,99,99,99,99
KeGo,Kevin Gomringer,1,2,10,99,99,99,99,99
KeHe,Ken Hensley,1,2,1,99,99,99,99,99
KeLa,Kendrick Lamar,1,2,2,99,99,99,99,99
KellyCl,Kelly Clarkson,1,1,2,99,99,99,99,99
KellyLu,Kelly Lumpkins,1,1,99,99,99,99,99,99
Keno,Ke'noe,1,2,2,99,99,99,99,99
Kesi,Kesi Dryden,1,2,1,99,99,99,99,99
KevinCol,"Kevin ""Colione"" Crowe",1,2,2,99,99,99,99,99
KevinCos,Kevin Cossom,1,2,2,99,99,99,99,99
KevinMc,Kevin McCall,1,2,2,99,99,99,99,99
KevinRa,Kevin Randolph,1,2,99,99,99,99,99,99
KeYW,KeY Wane,1,2,2,99,99,99,99,99
KiGi,King Gizmo,1,2,2,99,99,99,99,99
KiHa,Kid Harpoon,1,2,1,99,99,99,99,99
KimFo,Kim Fowley,1,2,2,99,99,99,99,99
KimG,Kim Gannon,1,2,2,99,99,99,99,99
Kjar,Kjartan Sveinsson,1,2,10,99,99,99,99,99
Klas,Klas Åhlund,1,2,9,99,99,99,99,99
Knan,K'naan,1,2,10,99,99,99,99,99
Kook,Jung Kook,1,2,10,99,99,99,99,99
Kool,Kool Kojak,1,2,2,99,99,99,99,99
Kris,Kristian Lundin,1,2,9,99,99,99,99,99
KristenAn,Kristen Anderson-Lopez,1,1,2,99,99,99,99,99
Labr,Labrinth,1,2,1,99,99,99,99,99
LadyGa,Lady Gaga,1,1,2,99,99,99,99,99
LaMa,LaMar Seymour,1,99,99,99,99,99,99,99
Lana,Lana Del Rey,1,1,2,99,99,99,99,99
LaNe,LaNelle Seymour,1,99,99,99,99,99,99,99
LarryMi,Larry Mizell,1,2,2,99,99,99,99,99
LaSm,Larry Smith,1,2,2,99,99,99,99,99
LauraGi,Laura Giordano,1,1,99,99,99,99,99,99
LaurenC,Lauren Christy,1,1,1,99,99,99,99,99
Laurence,Laurence Tolhurst,1,2,1,99,99,99,99,99
Leig,Leigh Harline,1,2,2,99,99,99,99,99
LeMi,Leon Michels,1,2,2,99,99,99,99,99
LeoNo,Leo Nocentelli,1,2,2,99,99,99,99,99
LeWh,Leland Whitty,1,2,7,99,99,99,99,99
LiamPa,Liam Payne,1,2,1,99,99,99,99,99
LiBa,Liam Bailey,1,2,1,99,99,99,99,99
LiGo,Lisa Gomamoto,1,1,10,99,99,99,99,99
LilW,Lil Wayne,1,2,2,99,99,99,99,99
Lily,Lily Allen,1,1,1,99,99,99,99,99
Lind,Lindy Robbins,1,1,2,99,99,99,99,99
LiOw,Liza Owen,1,1,1,99,99,99,99,99
Livv,Livvi Franc,1,1,1,99,99,99,99,99
LizRod,Liz Rodrigues,1,1,7,99,99,99,99,99
LizRos,Liz Rose,1,1,2,99,99,99,99,99
LLCJ,LL Cool J,1,2,2,99,99,99,99,99
LMJr,Larry Mullen Jr.,1,2,10,99,99,99,99,99
